node_id,birthday,education;classes;id,education;concentration;id,education;degree;id,education;school;id,education;type,education;with;id,education;year;id,first_name,gender,hometown;id,languages;id,last_name,locale,location;id,work;employer;id,work;end_date,work;location;id,work;position;id,work;start_date,work;with;id,middle_name,work;from;id,work;projects;id,religion,name,political
876,3,,,,,,,,,78,,,,,,,,,,,,,,,,,
877,,,,22,,55,,,,78,,,,,,,,,,,,,,,,,
878,,,,,,,,,,78,,,,,,,,,,,,,,,,,
879,,,,,,,,,,78,,,,127,,,,,,,,,,,,,
880,,,,,,,,,,,,,,127,,,,,,,,,,,,,
881,,,,,,55,,,,78,,,,,366,,,,,,,,,,,,
882,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,,,,,,,,,78,,,,127,,,,,,,,,,,,,
884,,,14,,348,55,,,,,366,92,,127,,,,,,,,,,,,,
885,,,,,,55,,,,,,92,,127,,,161,,,196,,,,,,,
886,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,,,,,,,,,78,,,,,,,,,,,,,,,,,
888,,,,,348,55,,,,78,366,,,,366,,,,,,,,,,,,
889,,,,,,,,,,78,,,,,,,,,,,,,,,,,
890,,,,,,55,,72,,,,92,,,,,,,,,,,,,,,
891,,,,,,,,,,78,,,,,,,,,,,,,,,,,
892,,,,,,,,,356,78,,,,127,,,,,,,,,,,,372,
893,,,,,348,,,,,78,366,,,127,,,,366,,,,,,,,,
894,,,,,,,,,,78,,,,127,,,,,,,,,,,,,
895,,,,,,55,,,,78,,,,,366,,,366,,,,,,,,,
896,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
897,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
899,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
901,,,,,,,,,,78,,,,,,,,,,,,,,,,,
902,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
903,,,,,,,,,,78,,,,,,,,,,,,,,,,,
904,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
905,,,,,,,,,,78,,,,,,,,,,,,,,,,,
906,,,,,,,,,,78,,,,,,,,,,,,,,,,,
907,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
909,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,,,,,,,,,78,,,,,,,,,,,,,,,,,
913,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
914,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
915,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
916,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
917,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
918,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
920,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
921,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
922,,,,,538,55,,72,,78,,,,,,,,,,,,,,,,,
923,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
925,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
926,,,,,,,,,,78,,,,,,,,,,,,,,,,,
927,,,,,,,,,,78,,,,,,,,,,,,,,,,,
928,,,,,,,,,,78,,,,,,,172,,,,,,,,,,
929,,,,,,,,,,78,,,,,,,,,,,,,,,,,
930,,,,,,55,,,,78,,,,,,,,264,,,,,,,,,
931,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
932,,,,,538,55,,,,78,,,,,,,172,,,,,,,,,,
933,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
934,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
935,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
936,,,,,,,,,,78,,,,,,,,,,,,,,,,,
937,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
938,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
940,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
941,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
942,,,,,,55,,72,557,78,,,,278,,,,,,,,,,,,,
943,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
944,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
945,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
946,,,,,538,,,72,,,,,,,,,,,,,,,,,,,
947,,,,,538,55,,,,,,,,,,,172,,,,,,,,,,
948,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
949,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
950,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
951,,,,,538,55,,,,78,,,,,,538,,,,,,,,,,,
952,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
953,,,,,538,55,,72,,,,,,,,,,,,,,,,,,,
954,,,,,,55,,,,,,,,,,,,,,,,,,,,,
955,,,,,,,,,,78,,,,,,,,,,,,,,,,,
956,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
957,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
958,,,,,,,,,,78,,,,,,,,,,,,,,,,,
959,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
961,,,,438,538,55,,,,78,,,,,,,,,,,,,,,,,
962,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
963,,,,,,55,,,,78,,,,,,,172,,,203,,,,712,,,
964,,,,,,55,,,,78,,,,,,,,,701,,,,,,,,
965,,,,,,55,,72,,,264,,,278,,,,,,,,,,,,,
966,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
967,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
969,,,,,,,,,557,78,,,,278,,,,,,,,,,,,,
970,,,,,538,,,,,78,,,,,,538,,,,,,,,,,,
971,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
972,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,,,,,,,,,78,,,,,,,,,,,,,,,,,
974,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
975,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
976,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
977,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
978,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
979,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
980,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
981,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,,,,55,,,,78,,,,278,,,,,,203,,,,,,,
985,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
986,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
987,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
988,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
989,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
990,,,,,,,,,,78,,,,,,,,,,,,,,,,,
991,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
993,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
994,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
995,,,,,538,55,,,,78,,,,,,,,,,,,627,,,,,
996,,,,,,,,,,78,,,,,,,,,,,,,,,,,
997,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
998,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
999,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1001,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,,,538,55,,72,,78,,,,,,,,,,,,,,,,,
1004,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1005,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1006,,,,,538,55,,72,,78,,,,,,,,,,,,,,,,,
1007,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1008,,,,,538,55,,72,,78,,,,,,538,,,,,,,,,,,
1009,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1010,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1011,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1012,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1014,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
1015,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1016,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1019,,,,,,55,,72,,78,264,,,278,,,,,,,,,,,,,
1020,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1021,,,430,,,55,,,,78,,,,278,,,,,,,,,,,,,
1022,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1023,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1026,,,,,538,55,,,,78,,,,,,,,,,,683,,683,,,,
1027,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1028,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1029,,,,,538,55,,,,78,,,,,,538,172,,,,,,,,,,
1030,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1031,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1032,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1033,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1036,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1037,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1038,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1041,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1042,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1045,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1046,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1047,,,,,538,55,,,,,,,,278,,,,,,,,,,,,,
1048,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1049,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1050,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
1051,,,,,,55,,,,78,264,,,278,,,,,,,,,,,,,
1052,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1053,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1054,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1055,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1057,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1058,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1059,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1060,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
1061,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1062,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1063,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1064,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1065,,,,,,,,,,,,,,278,,,,,,,,,,,,,
1066,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1067,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1068,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
1071,,,,,,55,,,,78,264,,,278,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,278,,,,,,,,,,,,,
1073,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1074,,,,,538,55,,72,,78,,,,,,,,,,,,,,,,,
1075,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1076,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1077,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1078,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1082,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1083,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1084,,,,,538,,,,,78,,,,,,,,,,,,627,,,,,
1085,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1086,,,,,538,55,,,,78,,,,,,538,,,,,,,,,,,
1087,,,,,538,55,,,,78,,,,,,,,,701,,,,,,,,
1088,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1089,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1090,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1093,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1094,,,,,,,,,,,,,,278,,,,,,,,,,,,,
1095,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
1096,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1097,,,,,,55,,,,78,,,,,,,,,701,,,,,,,,
1098,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1099,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1100,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1101,,,,,538,55,,72,,,,,,,,,,,,,,,,,,,
1102,,,,,,55,,,,78,,,607,278,,,,,,,,,,,,,
1103,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1104,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1105,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1106,,,,,,55,,,,78,264,,,278,,,,,,,,,,,,,
1107,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1108,,,,,,55,,,,78,,,,278,,,,264,,,,,,,,,
1109,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1110,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1111,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1112,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1113,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
1114,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1115,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1116,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1117,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1118,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1119,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1120,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1121,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1122,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1123,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
1124,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1125,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1126,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1127,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1128,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1129,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1130,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1131,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1132,,,,,538,55,,72,,78,,,,,,,,,,,,,,,,,
1133,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,,,,,,,,,,,,,,278,,,,,,,,,,,,,
1135,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1136,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
1137,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1139,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1140,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
1142,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1143,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
1144,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1145,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1146,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1147,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1148,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1149,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1150,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1151,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1152,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1153,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1154,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1155,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1157,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1158,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1159,,,,,,55,,,,78,264,,,278,,,,,,,,,,,,,
1160,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1161,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1162,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1163,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
1164,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1165,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1166,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1167,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1168,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1169,,,,,,,,,,,,,,278,,,,,,,,,,,,,
1170,,,,,,55,,,,78,,266,,278,,,,264,,,,,,,,,
1171,,,,22,538,55,,,,78,,,,,,,,,,,,,,,,,
1172,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1173,,,,,538,55,,,,,,,,,,538,,,,,,,,,,,
1174,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1176,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1177,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1178,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1179,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1180,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1181,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1182,,,,,538,55,,,,,,,,,,538,,,,,,,,,,,
1183,,,,,,55,,,,78,,,,,,,,,701,,,,,,,,
1184,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1185,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1186,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1187,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1188,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1189,,,,,,,,,,78,,,,278,,,,,701,,,,,,,,
1190,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1191,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1193,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1194,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1195,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1196,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1197,,,,,538,55,,,,,,,,,,,,,701,,,,,,,,
1198,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1199,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1200,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1202,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1203,,,,,538,55,,72,,78,,,,,,538,,,,,,,,,,,
1204,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1205,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1206,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1207,,,,,538,55,,,,78,,,,278,,,,,,,,,,,,,
1208,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1210,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1212,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,,,,,,55,,,,78,,,,278,,,,,701,203,,,,,,,
1214,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1215,,,,,,55,,,,,,266,,278,,,,,,,,,,,,,
1216,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1217,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1218,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1219,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1220,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1222,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1223,,,,438,,55,,,,78,,,,,,,,,,,,,,,,,
1224,,,,,,,,72,,78,,,,,,,,,,,,,,,,,
1225,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1226,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1227,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1228,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1229,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1230,,,,,538,55,,72,,78,,,,278,,538,,,,,,,,,,,
1231,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1232,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1233,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1234,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1235,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1236,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1237,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1238,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1239,,,,,538,,,,,78,,,,278,,,,,,,,,,,,,
1240,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
1241,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1242,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1243,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1244,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1245,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1246,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1247,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1248,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1249,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1250,,,,,538,55,,,,78,,,,278,,,,,,,,,,,,,
1251,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1252,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1253,,,,,,,,,,,,,,278,,,,,,,,,,,,,
1254,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1256,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
1257,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1258,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1259,,,,,,,,,,78,,,,278,,,,,701,,,,,,,,
1260,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1261,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1262,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1263,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1264,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1265,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1266,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,,,,,538,55,,,,78,,,,,,538,,,,,,,,,,,
1268,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1270,,,,,538,,,,,,,,,278,,,,,,,,,,,,,
1271,,,,,538,55,,72,,,,,,,,,,,,,,,,,,,
1272,,,,,538,55,,,,78,,,,,,,,,,,,627,,,,,
1273,,,,,,,,,,,,,,278,,,,,,,,,,,,,
1274,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1275,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1276,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1278,,,,,538,55,,,,78,,,,,,538,,,,,,,,,,,
1279,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1280,,,,,538,55,,72,,78,,,,,,,,,,,,,,,,,
1281,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1282,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1283,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1284,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1285,,,,,538,55,,,,,,,,278,,,,,,,,,,,,,
1286,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1287,,,,,538,55,,,,,,,,278,,,,,,,,,,,,,
1288,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1289,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1291,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1292,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1293,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
1294,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
1295,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1297,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1298,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1299,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1300,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1301,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
1302,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1303,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1304,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1305,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1306,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
1307,,,,,538,,,,,78,,,,,,538,,,,,,,,,,,
1308,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1309,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
